country,period,treated,deforestation
BOL,after,FALSE,66.1115806212809
BOL,after,FALSE,51.4338474599824
BOL,after,FALSE,84.5150639055392
BOL,after,FALSE,53.2561280887524
BOL,after,FALSE,11.1701873743474
BOL,after,FALSE,53.8618714431077
BOL,after,FALSE,32.3641372341158
BOL,after,FALSE,31.8147107372292
BOL,after,FALSE,55.075821549412
BOL,after,FALSE,85.2999681830177
BOL,after,FALSE,53.3850143951921
BOL,after,FALSE,87.8384685779348
BOL,after,FALSE,27.8316745406547
BOL,after,FALSE,55.7901874791689
BOL,after,FALSE,43.1113250207192
BOL,after,FALSE,101.617231085611
BOL,after,FALSE,61.9930068588207
BOL,after,FALSE,91.3835777764231
BOL,after,FALSE,66.9067004655797
BOL,after,FALSE,87.5153198591388
BOL,after,FALSE,77.3429387822052
BOL,after,FALSE,55.3308064716039
BOL,after,FALSE,51.0088981592733
BOL,after,FALSE,89.1413234102332
BOL,after,FALSE,36.3074526835693
BOL,after,FALSE,55.3110885754448
BOL,after,FALSE,59.3214489802185
BOL,after,FALSE,79.5698070503566
BOL,after,FALSE,45.6135149567189
BOL,after,FALSE,64.4165136516995
BOL,after,FALSE,62.4211056515285
BOL,after,FALSE,93.5024522607841
BOL,after,FALSE,44.4684346509566
BOL,after,FALSE,26.8520009653412
BOL,after,FALSE,60.1253125425183
BOL,after,FALSE,24.3962783703573
BOL,after,FALSE,53.4278258366463
BOL,after,FALSE,32.7995352056762
BOL,after,FALSE,65.3285357282573
BOL,after,FALSE,-4.84480973322204
BOL,after,FALSE,70.4804552462592
BOL,after,FALSE,48.2548742027279
BOL,after,FALSE,66.132398739706
BOL,after,FALSE,60.1713064911133
BOL,after,FALSE,55.4334585048891
BOL,after,FALSE,8.20841603796012
BOL,after,FALSE,68.9519014092579
BOL,after,FALSE,94.5502815549052
BOL,after,FALSE,52.0512744462826
BOL,after,FALSE,79.3164280158441
BOL,after,FALSE,12.9335845660359
BOL,after,FALSE,35.7278817649544
BOL,after,FALSE,73.6433620146358
BOL,after,FALSE,56.3931747248448
BOL,after,FALSE,59.3877397601967
BOL,after,FALSE,50.6555985238059
BOL,after,FALSE,63.831464894397
BOL,after,FALSE,35.5745632295752
BOL,after,FALSE,68.8930293186263
BOL,after,FALSE,60.0630294579087
BOL,after,FALSE,84.3733182819151
BOL,after,FALSE,52.8432112497345
BOL,after,FALSE,44.0449362153754
BOL,after,FALSE,58.2297858067435
BOL,after,FALSE,42.7573958719596
BOL,after,FALSE,50.4119487515555
BOL,after,FALSE,56.2290518104746
BOL,after,FALSE,66.4571955938486
BOL,after,FALSE,85.3868070825769
BOL,after,FALSE,66.356270573096
BOL,after,FALSE,65.1987742510445
BOL,after,FALSE,62.0932847930326
BOL,after,FALSE,110.067888565146
BOL,after,FALSE,51.2882495282149
BOL,after,FALSE,57.2499489640954
BOL,after,FALSE,57.4664031999127
BOL,after,FALSE,66.8266606361283
BOL,after,FALSE,93.4993389737103
BOL,after,FALSE,84.0259505961872
BOL,after,FALSE,-1.34215917000465
BOL,after,FALSE,39.5085506574947
BOL,after,FALSE,58.9779591981456
BOL,after,FALSE,56.8721217530445
BOL,after,FALSE,42.5495321099898
BOL,after,FALSE,62.2939050765115
BOL,after,FALSE,67.435842353566
BOL,after,FALSE,74.0318776424495
BOL,after,FALSE,9.25050228960932
BOL,after,FALSE,56.257110274709
BOL,after,FALSE,64.8434726576986
BOL,after,FALSE,75.029442731552
BOL,after,FALSE,57.8505319550973
BOL,after,FALSE,53.8116251220808
BOL,after,FALSE,48.3289265949007
BOL,after,FALSE,83.8808688999967
BOL,after,FALSE,44.723300297277
BOL,after,FALSE,80.2151244711753
BOL,after,FALSE,45.3830884730479
BOL,after,FALSE,54.7229220224474
BOL,after,FALSE,68.7385006281368
BOL,after,FALSE,77.9143810653051
BOL,after,FALSE,46.507337059232
BOL,after,FALSE,49.0642379058412
BOL,after,FALSE,97.0699510193541
BOL,after,FALSE,34.019798708994
BOL,after,FALSE,113.013380612744
BOL,after,FALSE,-4.67671834249627
BOL,after,FALSE,94.8396354047737
BOL,after,FALSE,66.7851298095024
BOL,after,FALSE,52.8228801957514
BOL,after,FALSE,37.348467241008
BOL,after,FALSE,15.1212709666848
BOL,after,FALSE,41.5263549997172
BOL,after,FALSE,47.7732402904674
BOL,after,FALSE,82.6709519755933
BOL,after,FALSE,44.9032523694269
BOL,after,FALSE,84.1273489353117
BOL,after,FALSE,83.2115827968958
BOL,after,FALSE,29.156618640897
BOL,after,FALSE,38.7953103457344
BOL,after,FALSE,27.6552579635296
BOL,after,FALSE,60.7212709680437
BOL,after,FALSE,79.6239767285906
BOL,after,FALSE,51.2169594198248
BOL,after,FALSE,46.731514895692
BOL,after,FALSE,56.9151728421706
BOL,after,FALSE,75.8840402815348
BOL,after,FALSE,30.102941422588
BOL,after,FALSE,28.2872394825207
BOL,after,FALSE,69.6893101650579
BOL,after,FALSE,28.9242841981469
BOL,after,FALSE,25.8795355761061
BOL,after,FALSE,24.1263748993486
BOL,after,FALSE,36.759855779459
BOL,after,FALSE,24.3809032193541
BOL,after,FALSE,40.5120425361045
BOL,after,FALSE,41.1018769191061
BOL,after,FALSE,79.5718162551493
BOL,after,FALSE,50.2948537748612
BOL,after,FALSE,67.2441237278802
BOL,after,FALSE,17.6796241901226
BOL,after,FALSE,43.5688018500693
BOL,after,FALSE,25.7903249425672
BOL,after,FALSE,50.9092622356738
BOL,after,FALSE,35.7283211002388
BOL,after,FALSE,51.4138726913174
BOL,after,FALSE,49.2908068504825
BOL,after,FALSE,47.6760751271451
BOL,after,FALSE,32.7529118338494
BOL,after,FALSE,87.0023472821942
BOL,after,FALSE,72.9990368852647
BOL,after,FALSE,84.0550998363901
BOL,after,FALSE,108.416940941374
BOL,after,FALSE,55.9154298054055
BOL,after,FALSE,61.8258029178857
BOL,after,FALSE,67.553434029117
BOL,after,FALSE,99.5335055188586
BOL,after,FALSE,90.0003145566548
BOL,after,FALSE,56.0441395721477
BOL,after,FALSE,67.8637714928595
BOL,after,FALSE,91.9133310906211
BOL,after,FALSE,19.8021357222952
BOL,after,FALSE,93.8091278351361
BOL,after,FALSE,86.4525085720462
BOL,after,FALSE,52.9711653438005
BOL,after,FALSE,83.5199229850447
BOL,after,FALSE,29.2283903161006
BOL,after,FALSE,82.0933746090714
BOL,after,FALSE,36.9820126018055
BOL,after,FALSE,58.6044893783723
BOL,after,FALSE,45.7046101300143
BOL,after,FALSE,3.94893949553995
BOL,after,FALSE,75.3465842377329
BOL,after,FALSE,63.2851497154751
BOL,after,FALSE,79.953632536613
BOL,after,FALSE,25.6494450640773
BOL,after,FALSE,42.8354390929143
BOL,after,FALSE,49.852918797064
BOL,after,FALSE,18.7273197062723
BOL,after,FALSE,88.1424065086353
BOL,after,FALSE,54.0068885899363
BOL,after,FALSE,62.9213433594072
BOL,after,FALSE,42.0272208881243
BOL,after,FALSE,69.4103878949386
BOL,after,FALSE,71.216669656645
BOL,after,FALSE,24.0927435554341
BOL,after,FALSE,38.2806073622356
BOL,after,FALSE,106.910621582599
BOL,after,FALSE,78.7057875639722
BOL,after,FALSE,28.8360983118038
BOL,after,FALSE,9.11040065888947
BOL,after,FALSE,82.0672832626061
BOL,after,FALSE,65.9069549095923
BOL,after,FALSE,39.6528537855263
BOL,after,FALSE,73.0160827757561
BOL,after,FALSE,56.2199911222514
BOL,after,FALSE,48.5868744440767
BOL,after,FALSE,49.6904935009867
BOL,after,FALSE,14.3500734260264
BOL,after,FALSE,79.7325932642265
BOL,after,FALSE,34.4419712782846
BOL,after,FALSE,57.6461607880491
BOL,after,FALSE,65.8308280257308
BOL,after,FALSE,41.0551644106344
BOL,after,FALSE,43.7549908507815
BOL,after,FALSE,59.5221929531488
BOL,after,FALSE,79.7942400782933
BOL,after,FALSE,82.4576102637912
BOL,after,FALSE,52.7289476749846
BOL,after,FALSE,82.8940130459824
BOL,after,FALSE,35.6037753160949
BOL,after,FALSE,17.5996833142052
BOL,after,FALSE,29.7560764527257
BOL,after,FALSE,15.1072412068522
BOL,after,FALSE,65.7641719832653
BOL,after,FALSE,55.950835320638
BOL,after,FALSE,30.0336107815695
BOL,after,FALSE,112.127749780372
BOL,after,FALSE,50.1302449405605
BOL,after,FALSE,71.2855745378678
BOL,after,FALSE,54.8851725931155
BOL,after,FALSE,64.7180149579734
BOL,after,FALSE,106.816131029869
BOL,after,FALSE,25.0626088240912
BOL,after,FALSE,24.3444843620982
BOL,after,FALSE,31.2872871917265
BOL,after,FALSE,62.0247465703109
BOL,after,FALSE,70.1065773925128
BOL,after,FALSE,57.3611917366917
BOL,after,FALSE,8.44032659711142
BOL,after,FALSE,69.9953354285485
BOL,after,FALSE,36.5735164558201
BOL,after,FALSE,46.5033160173639
BOL,after,FALSE,59.6820407695167
BOL,after,FALSE,45.576101540264
BOL,after,FALSE,90.608859900087
BOL,after,FALSE,99.8316373142891
BOL,after,FALSE,86.9142497634967
BOL,after,FALSE,33.1016889880243
BOL,after,FALSE,66.2008758266378
BOL,after,FALSE,100.716793149667
BOL,after,FALSE,50.694018520773
BOL,after,FALSE,83.7609677019485
BOL,after,FALSE,47.7256963804629
BOL,after,FALSE,113.194213912471
BOL,after,FALSE,29.4214929708134
BOL,after,FALSE,81.6007964786529
BOL,after,FALSE,38.4019542800474
BOL,after,FALSE,51.8888089426071
BOL,after,FALSE,49.0567317964333
BOL,after,FALSE,32.870855783372
BOL,after,FALSE,72.3291066843813
BOL,after,FALSE,60.8442813713638
BOL,after,FALSE,15.2103594749197
BOL,after,FALSE,59.1924731999234
BOL,after,FALSE,37.261322903953
BOL,after,FALSE,29.9852681315091
BOL,after,FALSE,20.9260171893079
BOL,after,FALSE,48.5001485468702
BOL,after,FALSE,49.8733873818245
BOL,before,FALSE,58.0972157679316
BOL,before,FALSE,71.5405054046451
BOL,before,FALSE,65.3088142640183
BOL,before,FALSE,81.1720703572799
BOL,before,FALSE,47.8272185172203
BOL,before,FALSE,57.262437237792
BOL,before,FALSE,73.9022199448101
BOL,before,FALSE,38.665599748193
BOL,before,FALSE,34.9255284536756
BOL,before,FALSE,53.1926258686984
BOL,before,FALSE,34.3038262074957
BOL,before,FALSE,12.442383722045
BOL,before,FALSE,47.4898078360444
BOL,before,FALSE,28.9281381075944
BOL,before,FALSE,54.0256822092677
BOL,before,FALSE,64.3552980233521
BOL,before,FALSE,68.734563132273
BOL,before,FALSE,13.395413367523
BOL,before,FALSE,72.913408014686
BOL,before,FALSE,57.8273297840236
BOL,before,FALSE,53.309000644575
BOL,before,FALSE,57.9274900632201
BOL,before,FALSE,49.9824417289033
BOL,before,FALSE,29.5506824261952
BOL,before,FALSE,57.2234057096484
BOL,before,FALSE,20.2779535931317
BOL,before,FALSE,35.5573416954577
BOL,before,FALSE,45.3431056252159
BOL,before,FALSE,75.5020381710797
BOL,before,FALSE,5.876428498301
BOL,before,FALSE,58.8151779970415
BOL,before,FALSE,104.423088727668
BOL,before,FALSE,22.4279072404105
BOL,before,FALSE,61.5351736137287
BOL,before,FALSE,53.5277837331012
BOL,before,FALSE,25.1006051265322
BOL,before,FALSE,24.7712898037065
BOL,before,FALSE,64.6937888729606
BOL,before,FALSE,41.1870050211426
BOL,before,FALSE,77.4752849226196
BOL,before,FALSE,46.2254392429222
BOL,before,FALSE,16.8567635229821
BOL,before,FALSE,23.1529824091556
BOL,before,FALSE,41.0270723858678
BOL,before,FALSE,30.6811828499951
BOL,before,FALSE,32.8146948072247
BOL,before,FALSE,89.4043631295726
BOL,before,FALSE,54.3256073717462
BOL,before,FALSE,35.5733462468988
BOL,before,FALSE,46.2047054843521
BOL,before,FALSE,69.3250219355004
BOL,before,FALSE,9.51031556479979
BOL,before,FALSE,87.8437442379549
BOL,before,FALSE,56.5221780261879
BOL,before,FALSE,78.1323987955159
BOL,before,FALSE,38.7107437962456
BOL,before,FALSE,37.4542909090785
BOL,before,FALSE,-3.63112233231772
BOL,before,FALSE,39.5528369062202
BOL,before,FALSE,49.4040491773844
BOL,before,FALSE,40.5375537193705
BOL,before,FALSE,46.3503181814379
BOL,before,FALSE,36.8948246761626
BOL,before,FALSE,46.6117704088223
BOL,before,FALSE,28.9978374365611
BOL,before,FALSE,85.8213007478527
BOL,before,FALSE,66.9446246449122
BOL,before,FALSE,76.5059658769947
BOL,before,FALSE,17.4419277978155
BOL,before,FALSE,19.5085304101458
BOL,before,FALSE,34.3598356270223
BOL,before,FALSE,45.29281050216
BOL,before,FALSE,58.9252908120265
BOL,before,FALSE,54.8122475442581
BOL,before,FALSE,25.3689733567534
BOL,before,FALSE,38.714722078876
BOL,before,FALSE,17.5182753673666
BOL,before,FALSE,40.8650876288482
BOL,before,FALSE,23.7069325350931
BOL,before,FALSE,72.7330718650425
BOL,before,FALSE,71.5237066599226
BOL,before,FALSE,80.7636931628129
BOL,before,FALSE,50.2820737446022
BOL,before,FALSE,42.6064482594904
BOL,before,FALSE,53.4832952980563
BOL,before,FALSE,51.1277553019875
BOL,before,FALSE,60.495256554747
BOL,before,FALSE,90.0011926477208
BOL,before,FALSE,27.0823051638963
BOL,before,FALSE,60.5980948093747
BOL,before,FALSE,96.1747826947564
BOL,before,FALSE,79.5346929666221
BOL,before,FALSE,27.2564982454628
BOL,before,FALSE,54.0093144203251
BOL,before,FALSE,25.6788893957703
BOL,before,FALSE,45.2572666981463
BOL,before,FALSE,56.0244394906264
BOL,before,FALSE,18.7516555439261
BOL,before,FALSE,90.3234654818457
BOL,before,FALSE,50.6044669351069
BOL,before,FALSE,79.7135340972216
BOL,before,FALSE,11.4670339885057
BOL,before,FALSE,21.7746782692563
BOL,before,FALSE,48.0005346267054
BOL,before,FALSE,12.3312534214452
BOL,before,FALSE,108.260226598603
BOL,before,FALSE,53.3714820173781
BOL,before,FALSE,19.5266954063378
BOL,before,FALSE,35.7427931130059
BOL,before,FALSE,44.6595214214359
BOL,before,FALSE,64.4757430721737
BOL,before,FALSE,10.2215285057905
BOL,before,FALSE,58.6966428377153
BOL,before,FALSE,28.0753474687176
BOL,before,FALSE,46.8128063522816
BOL,before,FALSE,44.2006540756696
BOL,before,FALSE,50.8136807227808
BOL,before,FALSE,84.2747202465397
BOL,before,FALSE,-10.8545641358827
BOL,before,FALSE,15.6394229619137
BOL,before,FALSE,21.9889115096705
BOL,before,FALSE,13.6144554190826
BOL,before,FALSE,58.0696913049636
BOL,before,FALSE,49.7719092146704
BOL,before,FALSE,79.4557997788273
BOL,before,FALSE,50.73418412008
BOL,before,FALSE,12.1880932116809
BOL,before,FALSE,58.605330578398
BOL,before,FALSE,-16.7817335059286
BOL,before,FALSE,6.06783125287536
BOL,before,FALSE,16.4421043127213
BOL,before,FALSE,38.738312174259
BOL,before,FALSE,53.910997701893
BOL,before,FALSE,51.7146192056705
BOL,before,FALSE,19.1807014755805
BOL,before,FALSE,69.4947778481567
BOL,before,FALSE,99.516755084643
BOL,before,FALSE,38.7356058562689
BOL,before,FALSE,34.3174810174392
BOL,before,FALSE,5.70333298404102
BOL,before,FALSE,25.5238570267082
BOL,before,FALSE,71.6837720094769
BOL,before,FALSE,71.9439291869573
BOL,before,FALSE,38.6414751438533
BOL,before,FALSE,66.3957183410356
BOL,before,FALSE,23.4802203509274
BOL,before,FALSE,48.1034774508079
BOL,before,FALSE,43.0825111338085
BOL,before,FALSE,125.897849445315
BOL,before,FALSE,35.6911791367804
BOL,before,FALSE,28.3527941148324
BOL,before,FALSE,42.1857223569055
BOL,before,FALSE,48.4949863040879
BOL,before,FALSE,65.1136883392394
BOL,before,FALSE,41.7307688615636
BOL,before,FALSE,24.4330282552119
BOL,before,FALSE,18.9783767661554
BOL,before,FALSE,33.7687341307169
BOL,before,FALSE,68.7828014677132
BOL,before,FALSE,45.5027778354833
BOL,before,FALSE,61.3323637932417
BOL,before,FALSE,12.970164129428
BOL,before,FALSE,69.9110071176663
BOL,before,FALSE,-4.19280780531675
BOL,before,FALSE,102.558143533878
BOL,before,FALSE,45.613416465806
BOL,before,FALSE,58.2503684266912
BOL,before,FALSE,2.40982981162026
BOL,before,FALSE,64.6969775302974
BOL,before,FALSE,34.8312585348508
BOL,before,FALSE,-14.2061720066677
BOL,before,FALSE,53.447351868611
BOL,before,FALSE,36.9187331459693
BOL,before,FALSE,30.8035484204223
BOL,before,FALSE,53.113187393419
BOL,before,FALSE,42.5595351975109
BOL,before,FALSE,86.4164683099688
BOL,before,FALSE,62.3747713359123
BOL,before,FALSE,34.9711805771686
BOL,before,FALSE,40.0298519062083
BOL,before,FALSE,23.6405538690769
BOL,before,FALSE,69.2451901759625
BOL,before,FALSE,110.79897529602
BOL,before,FALSE,68.8084616850297
BOL,before,FALSE,43.0367307888762
BOL,before,FALSE,27.0486325961773
BOL,before,FALSE,52.4820342030546
BOL,before,FALSE,59.9400605320611
BOL,before,FALSE,53.7019963420133
BOL,before,FALSE,44.9032669647049
BOL,before,FALSE,26.2774954637546
BOL,before,FALSE,74.627036747203
BOL,before,FALSE,44.6105670535752
BOL,before,FALSE,12.6515344360317
BOL,before,FALSE,2.11210211913226
BOL,before,FALSE,37.4636615351045
BOL,before,FALSE,69.476224887732
BOL,before,FALSE,72.0760309412429
BOL,before,FALSE,72.201780141217
BOL,before,FALSE,37.545500710508
BOL,before,FALSE,18.612594946731
BOL,before,FALSE,53.9939178534706
BOL,before,FALSE,53.1897487447653
BOL,before,FALSE,61.3341694261704
BOL,before,FALSE,51.7967035393463
BOL,before,FALSE,31.9840355839317
BOL,before,FALSE,17.1908532434478
BOL,before,FALSE,30.573765435891
BOL,before,FALSE,58.4242191869711
BOL,before,FALSE,47.7538009967644
BOL,before,FALSE,-5.664574430716
BOL,before,FALSE,56.5029689060335
BOL,before,FALSE,50.4929056781129
BOL,before,FALSE,47.2515754437758
BOL,before,FALSE,98.6556163544627
BOL,before,FALSE,69.1252266993967
BOL,before,FALSE,24.5781122635765
BOL,before,FALSE,64.001581106425
BOL,before,FALSE,-2.63028662878239
BOL,before,FALSE,41.1582095426499
BOL,before,FALSE,74.88111050236
BOL,before,FALSE,38.0380300562324
BOL,before,FALSE,40.4282470175474
BOL,before,FALSE,40.8462846967233
BOL,before,FALSE,36.936055868274
BOL,before,FALSE,56.9293354549842
BOL,before,FALSE,33.2699836522843
BOL,before,FALSE,95.9279679554321
BOL,before,FALSE,15.2281303762641
BOL,before,FALSE,22.0957279518033
BOL,before,FALSE,43.9018808696777
BOL,before,FALSE,41.3304864259431
BOL,before,FALSE,19.7790728002837
BOL,before,FALSE,6.92852518467512
BOL,before,FALSE,58.4241523120671
BOL,before,FALSE,43.0819317598268
BOL,before,FALSE,72.0983332572623
BOL,before,FALSE,80.1768345670906
BOL,before,FALSE,2.76442545200658
BOL,before,FALSE,29.1377228042429
BOL,before,FALSE,82.0222250615681
BOL,before,FALSE,17.6722128517438
BOL,before,FALSE,29.0846554677013
BOL,before,FALSE,47.0861169091435
BOL,before,FALSE,27.3782771572919
BOL,before,FALSE,48.1328853246334
BOL,before,FALSE,39.8308004943361
BOL,before,FALSE,38.4509498186792
BOL,before,FALSE,74.5701625551952
BOL,before,FALSE,6.9377908235473
BOL,before,FALSE,54.3368127748786
BOL,before,FALSE,68.9917178248154
BOL,before,FALSE,66.4651890150601
BOL,before,FALSE,58.0946349426233
BOL,before,FALSE,49.9807997769535
BOL,before,FALSE,-7.94480688395156
BOL,before,FALSE,72.9200329887862
BOL,before,FALSE,49.2003274121936
BOL,before,FALSE,55.2439765069531
BOL,before,FALSE,35.8467572591714
BOL,before,FALSE,60.4700279277649
BOL,before,FALSE,66.9440181709014
BOL,before,FALSE,46.3869930329598
BOL,before,FALSE,13.1439750871538
BOL,before,FALSE,24.0336734841504
BOL,before,FALSE,56.952131802985
BOL,before,FALSE,36.1659378174613
BOL,before,FALSE,52.4200383667554
BOL,before,FALSE,42.5581698145279
BOL,before,FALSE,54.5286811867813
BOL,before,FALSE,101.551746353395
BOL,before,FALSE,40.2837871492201
BOL,before,FALSE,93.0381876150306
BOL,before,FALSE,39.566288169727
BOL,before,FALSE,40.5707116752963
BOL,before,FALSE,50.5146589474212
BOL,before,FALSE,1.71689869643193
BOL,before,FALSE,48.5387476269762
BOL,before,FALSE,16.1376447572617
BOL,before,FALSE,62.0056849550397
BOL,before,FALSE,61.1544331814386
BOL,before,FALSE,36.4316057901609
BOL,before,FALSE,41.9546353691887
BOL,before,FALSE,65.9051900295323
BOL,before,FALSE,6.39253234205535
BOL,before,FALSE,23.6343273631445
BOL,before,FALSE,21.8347382441755
BOL,before,FALSE,31.4913893342938
BOL,before,FALSE,3.18790487882171
BOL,before,FALSE,65.3740640444096
BOL,before,FALSE,39.083482045447
BOL,before,FALSE,25.4913494269548
BOL,before,FALSE,42.8807791867375
BOL,before,FALSE,48.183881116211
BOL,before,FALSE,23.1888606732847
BOL,before,FALSE,12.151789879965
BOL,before,FALSE,99.2054105635629
BOL,before,FALSE,87.5402993041662
BOL,before,FALSE,18.5719049425686
BOL,before,FALSE,54.7704836315471
BOL,before,FALSE,84.2134000315052
BOL,before,FALSE,30.8440100116161
BOL,before,FALSE,49.2697519188105
BOL,before,FALSE,31.6069608536602
BOL,before,FALSE,47.3353250003818
BOL,before,FALSE,42.5443801154921
BOL,before,FALSE,62.1176261074697
BOL,before,FALSE,44.59097204479
BOL,before,FALSE,45.3173007657685
BOL,before,FALSE,27.9800012984261
BOL,before,FALSE,33.613633361959
BOL,before,FALSE,10.3047131412507
BOL,before,FALSE,67.6108011624892
BOL,before,FALSE,85.4944511069378
BOL,before,FALSE,57.1637661483607
BOL,before,FALSE,75.9045969055933
BOL,before,FALSE,50.7893510138541
BOL,before,FALSE,1.25686938645138
BOL,before,FALSE,41.8996766884438
BOL,before,FALSE,57.8298782186731
BOL,before,FALSE,65.310885741798
BOL,before,FALSE,48.5810366452183
BOL,before,FALSE,74.2996469348437
BOL,before,FALSE,10.5324552442656
BOL,before,FALSE,61.2099920115138
BOL,before,FALSE,22.4579489690163
BOL,before,FALSE,95.7642310785968
BOL,before,FALSE,61.5694486231443
BOL,before,FALSE,55.8093970250964
BOL,before,FALSE,50.1699455462629
BOL,before,FALSE,37.1162974070415
BOL,before,FALSE,91.8093340607823
BOL,before,FALSE,64.6130281651776
BOL,before,FALSE,26.8575327293365
BOL,before,FALSE,71.7358289820394
BOL,before,FALSE,30.7048308018517
BOL,before,FALSE,23.1559873057297
BOL,before,FALSE,40.6116367798647
BOL,before,FALSE,58.1941974270029
BOL,before,FALSE,57.3091825437633
BOL,before,FALSE,31.9454521288841
BOL,before,FALSE,61.0187032264441
BOL,before,FALSE,43.6944269204842
BOL,before,FALSE,61.8611419020409
BOL,before,FALSE,57.9467765683059
BOL,before,FALSE,30.0155609290646
BOL,before,FALSE,39.0048248787901
BOL,before,FALSE,41.4214451317289
BOL,before,FALSE,53.4745857964265
BOL,before,FALSE,19.5103471564979
BOL,before,FALSE,82.4891521630773
BOL,before,FALSE,51.1025945500673
BOL,before,FALSE,43.1825659767106
BOL,before,FALSE,76.1398274448457
BOL,before,FALSE,2.20230277296609
BOL,before,FALSE,68.161900202152
BOL,before,FALSE,43.6422463225355
BOL,before,FALSE,66.8514204027822
BOL,before,FALSE,15.4391825159309
BOL,before,FALSE,18.0341124187099
BOL,before,FALSE,56.4385502906755
BOL,before,FALSE,75.7577610595248
BOL,before,FALSE,54.6313933054478
BOL,before,FALSE,62.3430614129801
BOL,before,FALSE,25.4071139274663
BOL,before,FALSE,47.8267540987391
BOL,before,FALSE,50.5214244677814
BOL,before,FALSE,47.6239745010851
BOL,before,FALSE,70.2046352641338
BOL,before,FALSE,44.2915347971416
BOL,before,FALSE,35.2513603261996
BOL,before,FALSE,10.4131595592492
BOL,before,FALSE,25.0672686741139
BOL,before,FALSE,32.2538545070843
BOL,before,FALSE,45.8056609742959
BOL,before,FALSE,20.9453039966401
BOL,before,FALSE,33.2025300781477
BOL,before,FALSE,6.4614861102939
BOL,before,FALSE,61.9601385163144
BOL,before,FALSE,73.5020669828263
BOL,before,FALSE,29.7394075682117
BOL,before,FALSE,32.4714940101667
BOL,before,FALSE,62.7207868096836
BOL,before,FALSE,85.6186511688141
BOL,before,FALSE,71.2384322515652
BOL,before,FALSE,39.6738412501925
BOL,before,FALSE,41.6537337523883
BOL,before,FALSE,92.2784685437712
BOL,before,FALSE,50.1290823701941
BOL,before,FALSE,35.3061170944075
BOL,before,FALSE,40.1916397510852
BOL,before,FALSE,33.3629983065137
BOL,before,FALSE,38.6235967219117
BOL,before,FALSE,17.817241766874
BOL,before,FALSE,47.2483325161207
BOL,before,FALSE,39.8846879206029
BOL,before,FALSE,53.3956356032922
BOL,before,FALSE,38.9161884786944
BOL,before,FALSE,30.7885688516338
BOL,before,FALSE,28.3428187595965
BOL,before,FALSE,59.0707198647418
BOL,before,FALSE,34.7137006271351
BOL,before,FALSE,77.0497616879225
BOL,before,FALSE,69.2837426840184
BOL,before,FALSE,83.4045351415219
BOL,before,FALSE,26.8181715910751
BOL,before,FALSE,52.799827241909
BOL,before,FALSE,49.2528292755009
BOL,before,FALSE,19.1689028812878
BOL,before,FALSE,45.1308860122601
BOL,before,FALSE,43.7709476201123
BOL,before,FALSE,66.2391567429211
BOL,before,FALSE,72.0182115251912
BOL,before,FALSE,82.8383136417246
BOL,before,FALSE,34.5409742667845
BOL,before,FALSE,35.0239470402132
BOL,before,FALSE,-18.4686120044521
BOL,before,FALSE,57.719252937921
BOL,before,FALSE,42.0755576585319
BOL,before,FALSE,40.8658762870657
BOL,before,FALSE,39.0181614035279
BOL,before,FALSE,39.7835746359243
BOL,before,FALSE,78.7360738055505
BOL,before,FALSE,44.7140744210231
BOL,before,FALSE,38.0470540881536
BOL,before,FALSE,54.2322036344885
BOL,before,FALSE,-11.3110546359705
BOL,before,FALSE,35.5642977095846
BOL,before,FALSE,83.7001694612256
BOL,before,FALSE,51.9196380288767
BOL,before,FALSE,-10.85890965268
BOL,before,FALSE,30.4998016534349
BOL,before,FALSE,43.3077083525015
BOL,before,FALSE,50.8534076588407
BOL,before,FALSE,69.4267253738893
BOL,before,FALSE,41.1345994276771
BOL,before,FALSE,49.206825031219
BOL,before,FALSE,97.5133967577974
BOL,before,FALSE,60.0708361835268
BOL,before,FALSE,54.055890310167
BOL,before,FALSE,41.965585634912
BOL,before,FALSE,81.3668394088957
BOL,before,FALSE,-0.93162857570551
BOL,before,FALSE,-3.45527373643353
BOL,before,FALSE,46.2027939153351
BOL,before,FALSE,63.7640192062568
BOL,before,FALSE,-13.6096365381054
BOL,before,FALSE,52.8356420889324
BOL,before,FALSE,25.8940134057678
BOL,before,FALSE,57.0131358475238
BOL,before,FALSE,53.8159750053216
BOL,before,FALSE,75.5765998899185
BOL,before,FALSE,39.4833594675971
BOL,before,FALSE,42.8987243333002
BOL,before,FALSE,64.703315878894
BOL,before,FALSE,21.1352792842641
BOL,before,FALSE,38.5776754434018
BOL,before,FALSE,49.6542130516205
BOL,before,FALSE,24.012077545762
BOL,before,FALSE,69.1178992831568
BOL,before,FALSE,41.641661643121
BOL,before,FALSE,73.3926895166313
BOL,before,FALSE,24.1947597561625
BOL,before,FALSE,36.4786484680586
BOL,before,FALSE,15.8639751849013
BOL,before,FALSE,8.87647661687101
BOL,before,FALSE,44.3921638923977
BOL,before,FALSE,18.3497555813144
BOL,before,FALSE,22.4004073925234
BOL,before,FALSE,53.2237728050182
BOL,before,FALSE,95.7875401737125
BOL,before,FALSE,32.259193124574
BOL,before,FALSE,52.8035037308632
BOL,before,FALSE,79.9441618730521
BOL,before,FALSE,78.0944407786762
BOL,before,FALSE,32.7730433491581
BOL,before,FALSE,52.4432951333749
BOL,before,FALSE,31.8979868575903
BOL,before,FALSE,80.8039482374708
BOL,before,FALSE,38.4828597415921
